user_id,session_duration,page_views,conversion_rate,bounce_rate,device_type
user_1776,477.14447638978794,8,0.0884777809906182,0.22337863752877518,mobile
user_1777,6.340302942881356,9,0.173836631455246,0.22078774980018637,mobile
user_1778,64.76313818070469,3,0.15387161224646229,0.30038508241497,desktop
user_1779,357.2152808647719,2,0.45441352916863986,0.08541902441046662,desktop
user_1780,270.6954730901971,14,0.20320523478850494,0.16412244533658313,desktop
user_1781,447.8127788820454,9,0.27329827099846,0.3366630270073696,desktop
user_1782,595.599343532699,4,0.09339628137761016,0.3636055937684344,desktop
user_1783,370.1670386003603,9,0.22786334290594204,0.11271662712552395,desktop
user_1784,291.5813439891387,7,0.17402773021862353,0.46358533527745993,mobile
user_1785,434.495876602941,11,0.20370126156112453,0.3846145730226714,desktop
user_1786,1066.9645405032436,13,0.1482744220923616,0.14768763783426653,mobile
user_1787,184.1991789827335,10,0.2848471540770276,0.1930390214239059,desktop
user_1788,119.98645557593738,11,0.24071692327714347,0.39146129619014985,desktop
user_1789,3.1885377356729077,11,0.24479998775653491,0.4896276327241437,mobile
user_1790,564.8551696698258,13,0.13511787573300937,0.26909496030832253,desktop
user_1791,90.98608086885308,10,0.09748545394246305,0.3134887215309406,mobile
user_1792,303.6053655225143,9,0.2009139549567106,0.47776049607670534,mobile
user_1793,111.01767480363287,8,0.10373994316361829,0.24134623888176965,desktop
user_1794,512.2421240616432,9,0.477104361688769,0.26973858778072246,desktop
user_1795,238.66620169135325,5,0.1065565541562126,0.19446475702183483,tablet
user_1796,239.10466234408764,11,0.1978382282222594,0.3787343385965823,desktop
user_1797,23.676897822651306,10,0.06784967500772816,0.1976714782541875,desktop
user_1798,563.5808522233411,9,0.07856732105330227,0.16377100972020434,mobile
user_1799,93.90258339973677,7,0.11616049431663619,0.4650591658267761,desktop
user_1800,52.94202421974395,6,0.196269680127946,0.6024767283014174,desktop
user_1801,856.22162265506,9,0.23908830182268412,0.5523576367466535,mobile
user_1802,146.07849000576596,8,0.02526079199916978,0.21438008737735542,desktop
user_1803,615.6177604576785,12,0.17218562052694517,0.40221847470707345,mobile
user_1804,411.9477357203998,7,0.16200615010979788,0.22181603740332967,mobile
user_1805,54.103648815335475,11,0.3142908132067444,0.4877084412928229,desktop
user_1806,5.84784648282166,9,0.15321569101744767,0.43937030511290104,desktop
user_1807,80.3603370488211,6,0.2834392137867581,0.1665564537363483,tablet
user_1808,1022.7087827064377,7,0.3206201447893396,0.23768147692357292,mobile
user_1809,203.89813365798219,11,0.2679394628628451,0.5754296845909004,mobile
user_1810,83.14161083208201,5,0.19768758980430035,0.1194306201045056,desktop
user_1811,502.50850978062994,6,0.3296167964008466,0.2951655990436706,mobile
user_1812,379.5314820096227,5,0.187631670644704,0.34743053524196377,mobile
user_1813,152.44707637376985,9,0.1022265093849645,0.44664235900046184,mobile
user_1814,210.5861910804541,6,0.20601788831573256,0.3106444027043737,mobile
user_1815,242.88229390984907,8,0.031254425437855164,0.1991469083443923,desktop
user_1816,244.08153571607144,10,0.05541608168222614,0.2256147749042298,desktop
user_1817,13.499789700723868,9,0.3226912226238958,0.1421247765918158,desktop
user_1818,54.720952578741475,5,0.23720623037026958,0.41588992443765355,mobile
user_1819,9.951200962194688,7,0.48491292768747557,0.44901501043598685,desktop
user_1820,406.3330637662853,9,0.10439281450679604,0.21900560728977778,desktop
user_1821,67.95060551512029,4,0.1721276839685379,0.34517124369262914,mobile
user_1822,128.41729789839962,11,0.24251153092540426,0.314882383873601,mobile
user_1823,104.13730764563805,6,0.2721788001049067,0.22273972549246937,mobile
user_1824,297.2268055650655,11,0.17546072731389215,0.34958600755047287,mobile
user_1825,698.5717194637447,3,0.09314541730750135,0.14599839061306352,mobile
user_1826,246.43536797334065,4,0.2540421442988051,0.17446212786671678,desktop
user_1827,328.4327219646906,9,0.10689024964338857,0.275977510863557,desktop
user_1828,836.4906628863811,8,0.0781936353298827,0.20840695201259382,mobile
user_1829,451.2515020259662,10,0.13265503790752514,0.1578032737157462,desktop
user_1830,389.60778331278954,1,0.3173960870576398,0.21022668074496387,mobile
user_1831,771.0280030440779,9,0.1875073820810803,0.31880511009698315,desktop
user_1832,865.3392240058739,7,0.15244386078477473,0.15484679086624614,mobile
user_1833,224.34843889944395,3,0.27426687752024564,0.21699796303992377,desktop
user_1834,82.41257909745309,9,0.2936391397293289,0.18059826166745097,tablet
user_1835,54.905040469235004,10,0.05417763866915726,0.18718653385420977,desktop
user_1836,146.26234373052844,9,0.12840208733799027,0.22086766297959495,mobile
user_1837,434.022577044398,8,0.10091558579792627,0.16624964757146835,desktop
user_1838,183.759535854614,14,0.2445400264703689,0.44675922216675906,tablet
user_1839,224.8729432600069,3,0.09371105058456729,0.18214447578752413,mobile
user_1840,238.02939479897873,5,0.0434393491026338,0.37643412263193626,desktop
user_1841,181.4310148564213,10,0.08325922945622069,0.2465420081273305,mobile
user_1842,25.86550667673698,6,0.1780577795099725,0.4101252237356507,tablet
user_1843,14.094027089694238,10,0.0961930372049414,0.2314119318091024,mobile
user_1844,455.8661256967082,14,0.14644632747791442,0.14474674416122435,tablet
user_1845,363.40923773474094,10,0.19210457879282553,0.3083677318647817,mobile
user_1846,38.93157897738263,5,0.022859237132192213,0.24889888535989227,desktop
user_1847,168.72956735140664,17,0.13540675365029178,0.17914413764833606,mobile
user_1848,347.4333742424353,9,0.1388143817722737,0.32565129855780356,mobile
user_1849,667.6669893685471,5,0.18426181178832474,0.7178058243268717,desktop
user_1850,46.425783754680474,11,0.12351221623068308,0.13633203977638456,tablet
user_1851,17.077147142881206,10,0.1396884464623046,0.2807115720543561,mobile
user_1852,683.9604615980608,11,0.11724571367794367,0.3763048399514513,desktop
user_1853,472.58054648360866,8,0.13106271714802184,0.3346163323118738,mobile
user_1854,217.7188498873306,10,0.32933245898118235,0.2894290635461573,tablet
user_1855,412.2057853435402,2,0.0695807179785134,0.25534293875461955,desktop
user_1856,433.35365440514715,5,0.3826933840383109,0.17182913605424757,desktop
user_1857,37.653783122640405,7,0.3711140146472273,0.48520934860746073,desktop
user_1858,68.06121545954697,9,0.22921349403244953,0.3659240053156803,mobile
user_1859,218.65497680640848,9,0.2678308795210664,0.4251724729421786,desktop
user_1860,490.0106609518402,4,0.3185523300420881,0.31790142292184476,mobile
user_1861,84.05220955972119,8,0.40509503898898164,0.33630529744814913,desktop
user_1862,5.945876366124419,11,0.1720821503899252,0.4248789948874285,desktop
user_1863,257.5908636491214,8,0.16018380385391381,0.21722861631791052,desktop
user_1864,318.303166798026,6,0.03285598899106232,0.2878197627292285,desktop
user_1865,61.320694621226885,9,0.3048174003932907,0.15031445413596042,desktop
user_1866,270.5492184221171,12,0.15769302253716289,0.29821768512659397,tablet
user_1867,4.239701057492785,7,0.062172454257408825,0.2780909189049612,desktop
user_1868,453.997736662094,6,0.35971703907323793,0.21443351469144367,desktop
user_1869,44.128587269240654,5,0.3266994244262485,0.06419589075427204,mobile
user_1870,168.41651416505968,8,0.31996495959527016,0.18572217165524452,desktop
user_1871,390.1644949795996,16,0.030925044770495114,0.4037771467240627,mobile
user_1872,16.582679904806504,6,0.6509346774611352,0.4361540912238939,tablet
user_1873,109.714247079533,7,0.12147029661784274,0.15896783853993607,desktop
user_1874,480.3105676025054,6,0.15486648237485373,0.24064997957741396,desktop
user_1875,138.40006059675795,10,0.4422579180814986,0.16790654575683167,mobile
user_1876,209.31446028584938,11,0.12733793386671935,0.12191912172609866,mobile
user_1877,273.198754325271,11,0.1910284029843201,0.33024301401879336,desktop
user_1878,103.27339969018372,7,0.26691240490233764,0.27020306219178836,desktop
user_1879,384.09592454414474,3,0.4203786452731483,0.02785360469397441,desktop
user_1880,1497.9459909570276,8,0.24776303304634176,0.38088063892547525,desktop
user_1881,70.09697178383767,6,0.18817895820411068,0.32087020002588745,mobile
user_1882,250.00796791408823,12,0.3574237574319724,0.3588745730251437,mobile
user_1883,113.91119364885897,7,0.22009731635731328,0.29712442436495284,desktop
user_1884,222.67379413108074,5,0.21477001394996126,0.48340312810250735,tablet
user_1885,360.1949835234829,14,0.21341062376442732,0.20004716008298196,mobile
user_1886,387.70175738643803,9,0.3243841299782796,0.5114491047009341,mobile
user_1887,264.59484576902446,13,0.05291839031926442,0.41016797359256474,desktop
user_1888,102.66364782504503,10,0.3471589301933718,0.30468525294396953,desktop
user_1889,36.88830706742149,9,0.34209199437751475,0.04938800483500754,desktop
user_1890,202.86791049989066,15,0.3750233329697395,0.17178910296302666,tablet
user_1891,262.84686449048274,8,0.19480382698501103,0.136865089403644,desktop
user_1892,101.03606324196492,4,0.10008432677646456,0.10090599694317441,mobile
user_1893,230.56113520165374,4,0.11440444865224661,0.6339098737956615,mobile
user_1894,14.099580337288613,3,0.07616596591108456,0.3953513779499089,tablet
user_1895,169.33339543187734,9,0.1817047667257648,0.247406363577674,desktop
user_1896,305.64745806519807,10,0.29661034983274426,0.23276593119207603,tablet
user_1897,11.084821101768135,7,0.09506634565084598,0.17101524649260955,desktop
user_1898,287.0598051084165,9,0.15879230944901201,0.2479329397513508,mobile
user_1899,1230.5141481072285,7,0.3666463918377302,0.43809999891300533,desktop
user_1900,564.9572180726623,9,0.07322103421867206,0.10763326857682119,desktop
user_1901,245.38904930611503,11,0.13815130390982555,0.05546829439048652,mobile
user_1902,807.452089091593,11,0.18335576469293094,0.5000470617652708,mobile
user_1903,74.14980595408655,7,0.034303503553581305,0.08785685299464377,desktop
user_1904,349.3095481279534,9,0.10792323322335887,0.3045167686427527,mobile
user_1905,89.57939280788064,10,0.1035552059899562,0.20240441246420793,mobile
user_1906,255.8929489492011,3,0.1826352030157031,0.135483483532961,desktop
user_1907,93.06921666033922,12,0.23553487660122224,0.5109989239679298,desktop
user_1908,96.75444581777636,7,0.2167493341667485,0.16558184904932668,desktop
user_1909,202.01404391753118,7,0.06325693005492945,0.2881905108998701,desktop
user_1910,174.03285772496,7,0.24710316344594838,0.5634448094518804,mobile
user_1911,371.7700497026709,4,0.2608239244970637,0.23200032683379787,desktop
user_1912,769.6941681212759,6,0.05442551095433377,0.18334907139361237,desktop
user_1913,216.47128322320543,8,0.13892429596631414,0.42935299749461164,desktop
user_1914,17.266633475125573,11,0.2200968104833982,0.1463264584491506,desktop
user_1915,1945.5698685186194,5,0.19687639409552862,0.1864656996633105,tablet
user_1916,135.72840426379145,7,0.027174929519566935,0.36149625219843035,desktop
user_1917,205.83526429357738,6,0.09396172091385666,0.2577522651459797,desktop
user_1918,170.05238823620817,13,0.0470896533576611,0.4426922369245602,desktop
user_1919,512.2402048002458,2,0.39860936653139223,0.1995022211886522,mobile
user_1920,5.698840197687286,8,0.3706295192884202,0.15784685321430866,desktop
user_1921,83.11936777051075,8,0.07651402360347087,0.3931217950646062,desktop
user_1922,343.7166304274457,10,0.07180670201818302,0.3019042856773992,mobile
user_1923,48.51066758940428,4,0.17980991668316226,0.4233636880890568,desktop
user_1924,983.2555726021222,8,0.4284080790616919,0.46106175607643685,tablet
user_1925,172.96230255099852,8,0.18619423196243642,0.3269932366377893,desktop
user_1926,743.7326650882115,5,0.3809005538729617,0.4631646627971181,desktop
user_1927,169.03857454819507,5,0.12349263065938962,0.4798912868121977,desktop
user_1928,241.57698664898922,4,0.27973224126632834,0.20434961303252025,mobile
user_1929,1398.3842605179943,11,0.1899172288483832,0.5905684965389028,desktop
user_1930,1.261834486158504,8,0.14451834206026085,0.5930633023103331,desktop
user_1931,470.89694430384776,8,0.14740902032152697,0.4095299322456498,mobile
user_1932,1145.887527454623,7,0.38156399852031747,0.46218663106341795,mobile
user_1933,1273.804400745517,9,0.19805505687989475,0.43090606921211894,mobile
user_1934,38.44392421587041,8,0.2458712242714858,0.274871016819606,desktop
user_1935,92.10959393452639,7,0.1923184650188419,0.1718985812664325,mobile
user_1936,207.95165397152883,14,0.14553287768826895,0.11838898346202328,mobile
user_1937,653.8562402592405,12,0.028621063930769363,0.15371506342580787,desktop
user_1938,406.2176761726755,9,0.14571638959566008,0.21175894563921918,mobile
user_1939,27.11965399136358,8,0.2824105283128998,0.263472822868275,mobile
user_1940,593.4484199428861,7,0.14575977908449683,0.11757159162090376,mobile
user_1941,112.61978702457566,8,0.46136243783507414,0.46895919037743533,desktop
user_1942,192.2958329887319,10,0.33775156742754653,0.487422188054352,mobile
user_1943,163.36666102402768,6,0.06628708980196191,0.063997427399074,mobile
user_1944,925.9616850540024,17,0.2821228803812291,0.4256285526494176,mobile
user_1945,808.529373816159,7,0.20597195128898765,0.3024895249581633,desktop
user_1946,54.95960483352323,7,0.056286583295460345,0.36304838564144903,desktop
user_1947,160.3941863229288,7,0.41150591244228424,0.3623205315108229,tablet
user_1948,261.68570468619816,8,0.27427228286726535,0.28622739650426876,mobile
user_1949,1795.392907740666,9,0.32879288682705804,0.3767360298457379,mobile
user_1950,7.714077108075745,7,0.3613886567269195,0.3122853242646485,mobile
user_1951,33.49226522683747,10,0.11596042497235945,0.3105432237394597,desktop
user_1952,630.4508881948152,4,0.2682447837373778,0.24263076526338856,mobile
user_1953,202.2398440102044,3,0.33132216048183855,0.17711500068443173,mobile
user_1954,60.91602380238276,8,0.23150894540878106,0.2601820012326241,tablet
user_1955,612.453416069922,10,0.07943442694380044,0.2415665309998117,desktop
user_1956,16.802183004822737,6,0.11249644649273138,0.2729669527437565,mobile
user_1957,82.70099101878247,9,0.2980324585959612,0.41317934606086576,desktop
user_1958,201.69379365605883,4,0.4937485197538747,0.23170227225142898,desktop
user_1959,396.70091849053586,7,0.14223231185166468,0.17479067225118278,mobile
user_1960,315.01055432276263,8,0.09488145621207687,0.1583867537901318,desktop
user_1961,64.40728519263999,7,0.30456239879810887,0.26864176856093686,tablet
user_1962,36.49269437713566,9,0.09862320549341119,0.5872067126420403,mobile
user_1963,50.96297395475238,6,0.6341448376959627,0.28229912477488933,desktop
user_1964,151.5366308737342,9,0.29272667559274246,0.1768082757458477,mobile
user_1965,1207.3704358233008,3,0.07427098843350552,0.6282825056092322,desktop
user_1966,496.23151750878606,11,0.17146900735400636,0.5177020980426126,mobile
user_1967,430.42348819894937,8,0.1673637986529213,0.20002975903843653,mobile
user_1968,100.62333094670768,10,0.26253397190266253,0.5704999709174129,desktop
user_1969,291.5871652027646,6,0.09328282978540524,0.22302133869146207,desktop
user_1970,159.97186859463818,13,0.08225969795312602,0.2833482662240079,tablet
user_1971,173.4557192867578,5,0.033927027473017145,0.1100677260415069,mobile
user_1972,30.811240172928105,11,0.3648968417097348,0.12496054893649297,mobile
user_1973,287.2032114358998,10,0.42945989759369674,0.5120221205294071,tablet
user_1974,6.020797242189339,9,0.41517760346506766,0.17112978890572997,tablet
user_1975,8.372254736587692,9,0.32413151522143346,0.3185803185138453,mobile
user_1976,465.84139580231204,10,0.4275975867501695,0.1973524895956666,mobile
user_1977,205.73099508065417,8,0.24700381043128924,0.2777479588841313,mobile
user_1978,214.2611034347025,10,0.06648246788972483,0.26435042786990776,mobile
user_1979,478.4122868198471,6,0.2152807477429134,0.5426057883052736,mobile
user_1980,87.97794467305825,9,0.24768934639977525,0.3285967750208246,desktop
user_1981,105.81967044210103,12,0.06634433930892394,0.2496191278624857,desktop
user_1982,118.63336015397266,10,0.21567318184627668,0.4188889206023081,tablet
user_1983,29.791757536526003,7,0.2736974582010532,0.3550011705257704,mobile
user_1984,433.98101580823817,4,0.1555227582531827,0.31198646214919645,tablet
user_1985,604.1488520211848,8,0.3293528592165924,0.2823219523188153,desktop
user_1986,212.35709813687706,7,0.15752293220758126,0.3198661640503236,mobile
user_1987,1404.7593297132362,8,0.2417855200706221,0.4291348181896993,desktop
user_1988,413.8232090204365,5,0.2414001002693597,0.23330519745035985,desktop
user_1989,92.39289761058481,9,0.2232142892420262,0.37046019411513226,desktop
user_1990,581.8205564947974,4,0.1741828944738088,0.14428723333567592,desktop
user_1991,810.7594070326277,10,0.1399280646789388,0.3572153873109293,mobile
user_1992,1113.4027556900091,11,0.5132748108338677,0.6264896430889783,desktop
user_1993,310.1178390631876,2,0.05901795235162262,0.19392446463325128,mobile
user_1994,256.7589697668146,5,0.2818439940494309,0.3311389390771368,desktop
user_1995,46.236652742219775,5,0.3043951921356365,0.26689307263809725,tablet
user_1996,6.395836337878424,4,0.026797339761028004,0.3019142920196901,desktop
user_1997,244.36404425003016,5,0.20039379216132544,0.24855523000254598,mobile
user_1998,393.3286689007906,7,0.26172639399527203,0.2906074610916131,desktop
user_1999,225.893194532406,9,0.212888963444111,0.2644309065259093,desktop
user_2000,71.58561875803012,7,0.18529982148819463,0.19893230748735893,desktop
user_2001,779.9084258398706,12,0.36755347333940125,0.3875690189171095,desktop
user_2002,437.20026438679776,5,0.2954667987126193,0.3001061567965921,mobile
user_2003,25.933260350442907,6,0.260980282228294,0.443849308355331,desktop
user_2004,97.14566572203681,16,0.1281084519251065,0.3309134122524482,desktop
user_2005,1568.8134355359698,13,0.24084668308848106,0.24440977946187206,desktop
user_2006,117.3404349148052,5,0.1822659088735435,0.193852889939446,desktop
user_2007,571.9359639575065,10,0.331981066887191,0.2701917118547296,mobile
user_2008,106.18829268279006,11,0.5217964679649644,0.08442064334023158,mobile
user_2009,39.08264201814254,3,0.35570496211076663,0.223968598358234,mobile
user_2010,1690.4368453213347,7,0.08235735123945558,0.39590107655603823,desktop
user_2011,121.60775230109672,6,0.024308087017978788,0.17962980075574975,tablet
user_2012,58.353339217108314,19,0.13633265375140097,0.29960151088428694,desktop
user_2013,43.019446753312806,11,0.4163550927451683,0.20049391784318446,mobile
user_2014,243.99942961996268,9,0.213429526670403,0.26577869911496416,desktop
user_2015,184.61668848062408,8,0.22081198595051854,0.12494502924626796,mobile
user_2016,1041.3282872898944,6,0.24471810505876093,0.4980682692136211,desktop
user_2017,5.588310428103941,10,0.1865325831104861,0.4972837996347459,desktop
user_2018,236.2660121506772,4,0.15919930193460563,0.29372020596415377,tablet
user_2019,24.023919082838237,8,0.15135770058978418,0.09814756712131735,desktop
user_2020,106.5679074484343,12,0.22844849853986948,0.13724796429590938,desktop
user_2021,334.93551852470557,8,0.2618743185277669,0.49965778256183013,tablet
user_2022,103.64730992619882,10,0.34819405477274573,0.3864417830683927,desktop
user_2023,26.501634125662633,4,0.21586875887558815,0.6234488153404572,desktop
user_2024,391.0676033125053,8,0.08980050873866394,0.2072093607975784,desktop
user_2025,48.03389145017988,8,0.314075393431601,0.3940155369962329,mobile
user_2026,1147.516327573102,6,0.2870071923327706,0.19257041385143153,desktop
user_2027,18.340629700655608,8,0.22908079240786855,0.2535297356106993,mobile
user_2028,591.0263291470346,12,0.1073834071087912,0.3735010659465044,mobile
user_2029,277.1788928994995,8,0.2927876076835969,0.2693724544737939,desktop
user_2030,584.6271265892905,11,0.21026131866740805,0.21897013412069613,desktop
user_2031,82.65887970808754,6,0.5137684717840705,0.30863237919408437,tablet
user_2032,476.15235610148056,9,0.20321522517704319,0.3552309081066033,mobile
user_2033,735.016135187814,7,0.0787548931789924,0.22041969003256504,mobile
user_2034,487.7318142013682,8,0.09255138295708316,0.24812932985889394,desktop
user_2035,50.29786943065184,6,0.20185386874876435,0.19593658437459718,mobile
user_2036,383.19682395129234,11,0.15456917136317627,0.37072007190410705,tablet
user_2037,104.98729800597992,6,0.08509498462373619,0.5973063992040507,desktop
user_2038,50.51848604847547,7,0.031121562538426722,0.5964428411472086,desktop
user_2039,160.67170525974797,5,0.013485430066492077,0.03598149552394589,mobile
user_2040,449.85765976563886,7,0.3036994977021217,0.4310013409409724,tablet
user_2041,295.63337748781373,7,0.12896455043699692,0.12972321588335312,mobile
user_2042,421.29896221962196,6,0.13256105524466047,0.13633821637818172,mobile
user_2043,1101.458433096881,7,0.12499960493111668,0.4013680071640653,desktop
user_2044,183.62815862637518,8,0.1062296474748618,0.21974736056792846,desktop
user_2045,209.462047770247,9,0.2308920454659424,0.18798465445497775,mobile
user_2046,577.4079184856694,6,0.14348661525241044,0.14232381318599918,tablet
user_2047,243.79946194524518,13,0.17598644681151404,0.41387279175755864,tablet
user_2048,654.6339921655839,9,0.14507423329972163,0.4706700416781119,desktop
user_2049,1060.561657700021,11,0.17353767494159203,0.4423917054806618,mobile
user_2050,66.94342232675027,5,0.10055276197310807,0.29019331536287496,desktop
user_2051,647.2026602909045,10,0.2548300497118114,0.49984876346247803,desktop
user_2052,208.66605975934266,7,0.3401045420840714,0.1575924314561921,desktop
user_2053,34.80759065224224,5,0.25491790359558525,0.16819730478676545,desktop
user_2054,1406.2181172091884,8,0.04813901683937672,0.22116610370351367,mobile
user_2055,1742.4380952069275,4,0.038391996894000836,0.2326331677100863,desktop
user_2056,1748.9929218491197,8,0.26340266307207,0.1705125896206246,tablet
user_2057,330.0388636508099,7,0.05566083534090997,0.5861561698684222,desktop
user_2058,124.78440174329032,5,0.2232840258139122,0.15803505206460502,mobile
user_2059,219.5658815255246,10,0.3762169882539876,0.13268507504675456,mobile
user_2060,375.7826427858473,11,0.40678655371747136,0.439224163122034,tablet
user_2061,76.28583036198168,8,0.22971039864886816,0.42307247280220894,tablet
user_2062,247.84131627843888,11,0.23885124642814953,0.4609384403524174,mobile
user_2063,268.3077298260741,7,0.2147305364441799,0.395839739314393,desktop
user_2064,594.7113150722917,10,0.2606866993068322,0.08166680433063479,mobile
user_2065,218.19014472927307,12,0.18216572607022485,0.36813397041420626,desktop
user_2066,708.6490837714944,10,0.4129270712022115,0.15841542639662282,mobile
user_2067,617.0143246295128,12,0.15417955707029407,0.47890213085942995,tablet
user_2068,92.40874003488979,8,0.10815764510775118,0.45844832402171243,desktop
user_2069,109.75434044430317,9,0.06873146395574932,0.3393102504031204,mobile
user_2070,834.5415353485831,9,0.23104262692452066,0.3738238675129072,mobile
user_2071,704.1380178701011,7,0.27636139324888503,0.2152222281059716,desktop
user_2072,213.12496642372653,7,0.058051227452228404,0.11981159336971897,mobile
user_2073,230.2672051383009,5,0.046245939168252606,0.33275136482245643,desktop
user_2074,391.43851994429747,6,0.08235751438000499,0.29842559936347485,desktop
user_2075,418.33749964870776,5,0.19407876876432462,0.512908196080342,desktop
user_2076,229.8543891384018,10,0.17438055502419983,0.5258201847356824,desktop
user_2077,121.03739050791786,6,0.15893040942718634,0.2651247776886594,tablet
user_2078,303.54467778706845,5,0.1959686965284756,0.07709751688868209,mobile
user_2079,732.9966523949495,5,0.1197947494570512,0.19032786096391888,tablet
user_2080,155.22093599875262,6,0.1835890129085525,0.2743205182091169,desktop
user_2081,514.8911851738951,10,0.0653498405664101,0.2044879414333561,desktop
user_2082,347.0781699957599,8,0.17863155343467832,0.40945253398646303,desktop
user_2083,64.33740901679346,10,0.09202293362634476,0.6226263892599995,desktop
user_2084,45.49155813689087,8,0.3384950073753764,0.18893087119658114,desktop
user_2085,501.42158879292197,12,0.10159133268897917,0.30994039073826996,desktop
user_2086,30.015553470114632,10,0.1616181497083033,0.20019764472945217,mobile
user_2087,44.762478709093806,5,0.46209901920833707,0.23086233035564566,tablet
user_2088,38.04468341035199,5,0.0838832667821037,0.271091537552077,tablet
user_2089,135.90874548647628,5,0.19525107560334787,0.15582191368716491,desktop
user_2090,576.3632525723901,6,0.07185529747661618,0.42956325462361955,desktop
user_2091,339.51871111820094,10,0.2218332640740335,0.44150921800223664,desktop
user_2092,854.360628321145,8,0.3851359792376456,0.2019204520857224,desktop
user_2093,52.14125318784632,5,0.18407674005597605,0.170745279156181,mobile
user_2094,382.0643719036674,6,0.2715845488260074,0.35444195547520757,mobile
user_2095,2.971118645388054,8,0.05570005971512477,0.1936530560439302,mobile
user_2096,110.30831336832658,4,0.02856164066849419,0.18773812734990172,desktop
user_2097,312.97832045510995,4,0.30173376626912835,0.18023044782289,mobile
user_2098,204.2828138258943,14,0.39226942524674785,0.4249965569043969,desktop
user_2099,199.12763910057512,7,0.42194104468910765,0.6314717954953198,desktop
user_2100,1374.2782087448638,6,0.2009242430790857,0.3779902561078222,desktop
user_2101,448.1071231862734,8,0.07239899032391423,0.18912770471645401,mobile
user_2102,166.7209300909115,6,0.5108263239753301,0.2180367803291375,desktop
user_2103,72.60875438113004,6,0.011614817494621902,0.052768001417230544,desktop
user_2104,536.839397952206,7,0.04597282037556675,0.3289210575036444,mobile
user_2105,334.3084303158529,10,0.30019165397158665,0.3971529680277589,desktop
user_2106,245.26803552239755,8,0.04492751094869279,0.41886207692041594,mobile
user_2107,110.86307679627019,11,0.43677605240877815,0.227486572726034,mobile
user_2108,69.1159899515259,11,0.056083964146809544,0.417614088438758,mobile
user_2109,455.1011562528976,7,0.1713288018744584,0.33610779814229647,desktop
user_2110,442.9937853670936,7,0.30314030678324416,0.46843707178125094,tablet
user_2111,545.9437356824131,10,0.21859594750785968,0.03861530919257523,mobile
user_2112,26.8217044220401,9,0.08425801538261633,0.43174304627470705,desktop
user_2113,241.93297764019064,7,0.11955968422016611,0.16070674983661212,mobile
user_2114,50.08959766434283,5,0.22000560801159222,0.14898637153171984,mobile
user_2115,742.5033397829736,12,0.1724505668902519,0.3178322599051146,tablet
user_2116,582.0430217256344,7,0.12172736333948059,0.2907072796116941,desktop
user_2117,240.25721420424964,3,0.07264365110803249,0.2650701043706439,mobile
user_2118,119.05809756193848,4,0.24421408439193673,0.6648569378012624,mobile
user_2119,198.3657991490166,8,0.06453617193237979,0.22590648854762657,desktop
user_2120,285.09334966200277,5,0.056643774207335906,0.45313819313015374,desktop
user_2121,34.89949491828508,9,0.22055216403463013,0.07374254447766451,desktop
user_2122,174.7278797466922,11,0.10580129907937484,0.35952978224187654,mobile
user_2123,453.21314321122554,10,0.3334089871829914,0.2935599161775803,mobile
user_2124,268.29076733760553,8,0.06467377266725359,0.23013742031131046,mobile
user_2125,62.521088211468104,10,0.14692864068144393,0.203080753340093,desktop
user_2126,79.32886988205695,8,0.10244232754700865,0.186951111132815,desktop
user_2127,516.5915021809523,9,0.3204300948184825,0.20910896549946706,mobile
user_2128,386.97952595647024,4,0.2644530666480841,0.2050006652039582,desktop
user_2129,182.52213898878102,5,0.08014311809991087,0.5002571173682532,mobile
user_2130,232.28732207137335,11,0.2890926055565921,0.3038097814361278,mobile
user_2131,705.134132278,10,0.09825368637794754,0.3495170042157187,desktop
user_2132,164.13527884379013,8,0.3232594802518764,0.49459005857679134,desktop
user_2133,38.20097232447003,11,0.1575395838205312,0.23393036966705594,mobile
user_2134,550.1740495890933,10,0.3915513197291861,0.42332091189106963,mobile
user_2135,162.89282263629784,15,0.17840786420829335,0.2455305754091662,desktop
user_2136,379.4463619066164,9,0.17372124246994317,0.22454229841369747,mobile
user_2137,551.418014395032,8,0.3392767441822476,0.12674965268135863,desktop
user_2138,392.9073927725366,8,0.09948246466794854,0.35560153487357593,mobile
user_2139,332.49187455738866,9,0.32703738785956243,0.3588060435343371,desktop
user_2140,70.98446958193941,6,0.07753200722266994,0.7585931604027076,desktop
user_2141,56.717445697256835,7,0.4382599815955731,0.4470916294571805,mobile
user_2142,687.7996948780788,5,0.27530269226558224,0.4073671170567514,mobile
user_2143,759.7281461950972,4,0.08426970784648204,0.26412724935538673,desktop
user_2144,215.70614272527976,8,0.06589010090066819,0.19736800854663347,desktop
user_2145,93.8652213050235,6,0.178862132295374,0.24962983015232398,mobile
user_2146,523.1107201221045,11,0.07724729770542596,0.1449344414556845,mobile
user_2147,345.2385843326293,8,0.41069328932488663,0.5201401323345944,tablet
user_2148,247.53542273663896,9,0.16933153050747568,0.23005775068400525,mobile
user_2149,1378.8876283747481,9,0.08232456432387399,0.48135809148294123,desktop
user_2150,195.88471276274038,7,0.11312754460374548,0.20241095908649787,desktop
user_2151,488.84300414529724,4,0.0967201342735558,0.26615784567594186,tablet
user_2152,31.453919316335195,5,0.020993590741493158,0.23504137909302694,tablet
user_2153,309.2903780979088,11,0.1542878911597931,0.3027069161485675,tablet
